featured,id,link,title,imageURL,category,avg_review,phone,email,address,city,state,zipcode,country,location,feature
,4241,https://visitmalawi.mw/index.php/directories/kaya-mawa/,Kaya MAWA,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Likoma Island,Northern Region,,MALAWI,Likoma Island,
,4240,https://visitmalawi.mw/index.php/directories/riverside-accommodation-lodges/,Riverside Accommodation & Lodges,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4238,https://visitmalawi.mw/index.php/directories/landmark-executive-lodge-2/,Landmark Executive Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4236,https://visitmalawi.mw/index.php/directories/golden-hotels-and-tours/,Golden Hotels and Tours,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Lilongwe,Central Region,,MALAWI,Lilongwe,
,4235,https://visitmalawi.mw/index.php/directories/ulisa-bay-lodge/,Ulisa Bay Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Likoma Island,Northern Region,,MALAWI,Likoma Island,
,4232,https://visitmalawi.mw/index.php/directories/adios-safari-resort/,Adios Safari Resort,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4230,https://visitmalawi.mw/index.php/directories/smd-tukupalisha/,SMD Tukupalisha,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4229,https://visitmalawi.mw/index.php/directories/malin-lodge/,Malin Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4228,https://visitmalawi.mw/index.php/directories/kanthuwekha-guesthouse/,Kanthuwekha Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4226,https://visitmalawi.mw/index.php/directories/kings-highway-campsite/,King's Highway Campsite,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4194,https://visitmalawi.mw/index.php/directories/namiyashi-lodge/,Namiyashi Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4193,https://visitmalawi.mw/index.php/directories/mkango-wa-ayuda-resthouse/,Mkango wa Ayuda Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Likoma Island,Northern Region,,MALAWI,Likoma Island,
,4192,https://visitmalawi.mw/index.php/directories/kims-garden-lodge-2/,Kim's Garden Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4191,https://visitmalawi.mw/index.php/directories/shungu-lodge-2/,Shungu Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4190,https://visitmalawi.mw/index.php/directories/nechos-place-lodge-2/,Necho's Place Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4189,https://visitmalawi.mw/index.php/directories/viyere-resthouse/,Viyere Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4188,https://visitmalawi.mw/index.php/directories/club-marina-2/,Club Marina,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4187,https://visitmalawi.mw/index.php/directories/mbuta-tourist-lodge/,M'buta Tourist Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Rumphi,Northern Region,,MALAWI,Rumphi,
,4185,https://visitmalawi.mw/index.php/directories/usisya-guesthouse/,Usisya Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Lilongwe,,MALAWI,Mzuzu,
,4184,https://visitmalawi.mw/index.php/directories/manguzi-executive-lodge-3/,Manguzi Executive Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4183,https://visitmalawi.mw/index.php/directories/tukumbukughe-motel-2/,Tukumbukughe Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4182,https://visitmalawi.mw/index.php/directories/beach-chamber-motel-2/,Beach Chamber Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4181,https://visitmalawi.mw/index.php/directories/sunrise-beach-resort-2013-limited-2/,Sunrise Beach Resort (2013) Limited,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4179,https://visitmalawi.mw/index.php/directories/aunt-mwiza-lodge-3/,Aunt Mwiza Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4178,https://visitmalawi.mw/index.php/directories/kada-motel-2/,Kada Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4177,https://visitmalawi.mw/index.php/directories/paradise-park-3/,Paradise Park,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4176,https://visitmalawi.mw/index.php/directories/mikoma-beach-lodge-2/,Mikoma Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4175,https://visitmalawi.mw/index.php/directories/majizuwa-lodge-2/,Majizuwa Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4173,https://visitmalawi.mw/index.php/directories/seneka-sunrise-cottage-2/,Seneka Sunrise Cottage,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4172,https://visitmalawi.mw/index.php/directories/lulanga-beach-lodge-3/,Lulanga Beach lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4170,https://visitmalawi.mw/index.php/directories/kabaliro-guesthouse-2/,Kabaliro Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4169,https://visitmalawi.mw/index.php/directories/plateau-stables/,Plateau Stables,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4167,https://visitmalawi.mw/index.php/directories/thunduzi-beach-lodge-2/,Thunduzi Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4166,https://visitmalawi.mw/index.php/directories/koyi-view-lodge-2/,Koyi View Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4164,https://visitmalawi.mw/index.php/directories/nkhumano-guesthouse-2/,Nkhumano Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4162,https://visitmalawi.mw/index.php/directories/mama-efelo-lodge/,Mama Efelo Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4161,https://visitmalawi.mw/index.php/directories/chitipa-ccap-guesthouse/,Chitipa CCAP Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4159,https://visitmalawi.mw/index.php/directories/weekend-town-lodge-2/,Weekend Town Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4158,https://visitmalawi.mw/index.php/directories/weekend-town-lodge/,Weekend Town Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4157,https://visitmalawi.mw/index.php/directories/tulipoka-lodge-3/,Tulipoka Lodge 3,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4156,https://visitmalawi.mw/index.php/directories/reliable-safari/,Reliable Safari,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,"Box 32,BT",,Blantyre,,MALAWI,,
,4155,https://visitmalawi.mw/index.php/directories/mupelachisa-resthouse/,Mupelachisa Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4154,https://visitmalawi.mw/index.php/directories/grand-palace-hotel/,Grand Palace Hotel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4153,https://visitmalawi.mw/index.php/directories/forthill-lodge/,Forthill Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4151,https://visitmalawi.mw/index.php/directories/4151/,,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,Box 57,Mzimba,Northern Region,,MALAWI,Mzimba,
,4150,https://visitmalawi.mw/index.php/directories/st-kizito-conference-lodge/,St Kizito Conference Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4148,https://visitmalawi.mw/index.php/directories/fwasa-club-village-lodge-2/,Fwasa Club & Village Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4147,https://visitmalawi.mw/index.php/directories/fwasa-club-village-lodge/,Fwasa Club & Village Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4146,https://visitmalawi.mw/index.php/directories/twins-executive-lodge/,Twins Executive Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4145,https://visitmalawi.mw/index.php/directories/famechi-lodge/,Famechi Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4143,https://visitmalawi.mw/index.php/directories/tulipoka-lodge-2/,Tulipoka lodge 2,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4142,https://visitmalawi.mw/index.php/directories/damron-suites/,Damron Suites,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4141,https://visitmalawi.mw/index.php/directories/madichi-lodge/,Madichi Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4140,https://visitmalawi.mw/index.php/directories/fazaz-lodge/,Fazaz Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4139,https://visitmalawi.mw/index.php/directories/chitipa-inn-ltd/,Chitipa Inn LTD,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4137,https://visitmalawi.mw/index.php/directories/tulipoka-lodge-1/,Tulipoka Lodge 1,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4136,https://visitmalawi.mw/index.php/directories/nachitipa-resthouse/,Nachitipa Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,Malawi,,,,
,4133,https://visitmalawi.mw/index.php/directories/luwawa-forest-lodge/,Luwawa Forest Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4132,https://visitmalawi.mw/index.php/directories/emilat-lodge/,Emilat Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4130,https://visitmalawi.mw/index.php/directories/butuzgo-lodge/,Butuzgo Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4128,https://visitmalawi.mw/index.php/directories/kims-garden-lodge/,Kim's Garden Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4127,https://visitmalawi.mw/index.php/directories/shungu-lodge/,Shungu Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4126,https://visitmalawi.mw/index.php/directories/nechos-place-lodge/,Necho's Place Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4125,https://visitmalawi.mw/index.php/directories/lovemore-lodge/,Lovemore Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4124,https://visitmalawi.mw/index.php/directories/mayi-tionge-resthouse/,Mayi Tionge Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4123,https://visitmalawi.mw/index.php/directories/ulemu-guesthouse/,Ulemu Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4122,https://visitmalawi.mw/index.php/directories/sumuka-inn/,Sumuka Inn,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4121,https://visitmalawi.mw/index.php/directories/club-marina/,Club Marina,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4120,https://visitmalawi.mw/index.php/directories/lwenics-park-lodge-2/,Lwenics Park Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4118,https://visitmalawi.mw/index.php/directories/lbb-lodge/,LBB Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4117,https://visitmalawi.mw/index.php/directories/manguzi-executive-lodge-2/,Manguzi Executive Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4116,https://visitmalawi.mw/index.php/directories/kalipena-lodge/,Kalipena Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4115,https://visitmalawi.mw/index.php/directories/lwenics-park-lodge/,Lwenics Park Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4114,https://visitmalawi.mw/index.php/directories/manguzi-executive-lodge/,Manguzi Executive Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4113,https://visitmalawi.mw/index.php/directories/kangoma-classic-lodge/,Kang'oma Classic Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4112,https://visitmalawi.mw/index.php/directories/m-life-style-resthouse/,M. Life Style Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4111,https://visitmalawi.mw/index.php/directories/tukumbukughe-motel/,Tukumbukughe Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4109,https://visitmalawi.mw/index.php/directories/beach-chamber-motel/,Beach Chamber Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4108,https://visitmalawi.mw/index.php/directories/mdudu-resthouse/,Mdudu Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4107,https://visitmalawi.mw/index.php/directories/sunrise-beach-resort-2013-limited/,Sunrise Beach Resort (2013) Limited,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4106,https://visitmalawi.mw/index.php/directories/kavukula-guesthouse/,Kavukula Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4105,https://visitmalawi.mw/index.php/directories/kachere-lodge/,Kachere Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4104,https://visitmalawi.mw/index.php/directories/aunt-mwiza-lodge-2/,Aunt Mwiza Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4103,https://visitmalawi.mw/index.php/directories/aunt-mwiza-lodge/,Aunt Mwiza Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4102,https://visitmalawi.mw/index.php/directories/masoko-lodge/,Masoko Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4101,https://visitmalawi.mw/index.php/directories/chipeta-resthouse/,Chipeta Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4100,https://visitmalawi.mw/index.php/directories/kada-motel/,Kada Motel,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4099,https://visitmalawi.mw/index.php/directories/limbalimba-resthouse/,Limbalimba Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4098,https://visitmalawi.mw/index.php/directories/paradise-park-2/,Paradise Park,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4097,https://visitmalawi.mw/index.php/directories/paradise-park/,Paradise Park,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4096,https://visitmalawi.mw/index.php/directories/blue-lodge/,Blue Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4095,https://visitmalawi.mw/index.php/directories/luwinga-lodge/,Luwinga Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4094,https://visitmalawi.mw/index.php/directories/mikoma-beach-lodge/,Mikoma Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,Box 57,Karonga,Northern Region,,MALAWI,Karonga,
,4093,https://visitmalawi.mw/index.php/directories/dave-lodge/,Dave Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzuzu,Northern Region,,MALAWI,Mzuzu,
,4092,https://visitmalawi.mw/index.php/directories/dunduzu-lodge/,Dunduzu Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4091,https://visitmalawi.mw/index.php/directories/tumbikani-yehova-guesthouse/,Tumbikani Yehova Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4090,https://visitmalawi.mw/index.php/directories/adams-lodge/,Adams Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4089,https://visitmalawi.mw/index.php/directories/airport-lodge/,Airport Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4088,https://visitmalawi.mw/index.php/directories/la-rondavelle/,La Rondavelle,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4087,https://visitmalawi.mw/index.php/directories/seneka-sunrise-cottage/,Seneka Sunrise Cottage,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4086,https://visitmalawi.mw/index.php/directories/lulanga-beach-lodge-2/,Lulanga Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Machinga,Southern Region,,MALAWI,Machinga,
,4085,https://visitmalawi.mw/index.php/directories/lulanga-beach-lodge/,Lulanga Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4084,https://visitmalawi.mw/index.php/directories/kabaliro-guesthouse/,Kabaliro Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4083,https://visitmalawi.mw/index.php/directories/uliwa-guesthouse/,Uliwa Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4082,https://visitmalawi.mw/index.php/directories/thunduzi-beach-lodge/,Thunduzi Beach Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Karonga,Northern Region,,MALAWI,Karonga,
,4081,https://visitmalawi.mw/index.php/directories/koyi-view-lodge/,Koyi View Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4080,https://visitmalawi.mw/index.php/directories/majizuwa-lodge/,Majizuwa Lodge,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,MALAWI,,
,4079,https://visitmalawi.mw/index.php/directories/nkhumano-guesthouse/,Nkhumano Guesthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,,,,,,
,4076,https://visitmalawi.mw/index.php/directories/zajegs-resthouse/,Zajegs Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,4075,https://visitmalawi.mw/index.php/directories/kuyezya-nkhuwemi-resthouse/,Kuyezya Nkhuwemi Resthouse,https://visitmalawi.mw/wp-content/uploads/2022/09/image-cover2.jpg,Hotel,0,,kelvin@visitmalawi.mw,,Mzimba,Northern Region,,MALAWI,Mzimba,
,1851,https://visitmalawi.mw/index.php/directories/1851/,Sunbird Nkopola,https://visitmalawi.mw/wp-content/uploads/2021/10/sunbird-nkopola-lodge-2-1024x684.jpg,"Hotel,MICE",0,+265-1-820-588,,,Mangochi,,,MALAWI,Mangochi,
,1850,https://visitmalawi.mw/index.php/directories/sunbird-waterfront/,Sunbird Waterfront,https://visitmalawi.mw/wp-content/uploads/2021/10/295097832.jpg,"Hotel,MICE",0,+265-1-820-588,,,Salima,,,MALAWI,Salima,"Accepts Credit Cards,Free WiFi,Has TV,Laundry,Parking,SPA,Swing Pool,Takes Reservations,Waiter Service,Weddings"
